Gender,Age,Married,Number of Dependents,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,# Streaming Services_0,# Streaming Services_1,# Streaming Services_2,# Streaming Services_3
0,58,1,0,0,0,0,1,0,0,0,0,1,1,1,1,28,1,0,1,1,0,13.0,0,0,0,1,1,1,1,2227.1,0.0,0,471.8,1,0,0,1,0
0,29,1,1,0,0,0,1,0,0,0,1,0,0,0,9,32,1,1,1,1,1,51.0,1,0,0,0,1,1,1,2045.55,0.0,0,1064.96,0,0,1,1,1
0,80,1,0,0,0,0,1,0,0,0,1,0,0,1,2,27,1,0,1,0,1,25.0,0,0,0,0,0,1,1,1929.35,0.0,0,189.54,1,0,0,1,1
1,22,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,1,1,0,73.0,1,0,0,1,1,1,1,268.45,0.0,0,94.44,0,0,0,1,0
1,22,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,1,1,0,1,27.0,0,0,1,0,1,1,1,181.5,0.0,0,80.86,1,1,0,0,0
0,50,0,2,0,0,0,1,0,0,0,1,0,1,1,0,9,1,0,1,0,1,11.0,1,1,1,1,1,1,1,651.4,0.0,0,319.41,1,0,1,0,1
1,53,1,2,0,0,0,1,0,0,0,1,1,0,0,10,50,1,1,1,0,1,28.0,0,1,1,0,0,1,3,3486.65,0.0,0,2224.5,0,0,0,0,1
0,45,1,2,0,0,0,1,0,0,0,1,1,0,1,1,71,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1389.6,0.0,0,2203.13,0,0,0,1,1
1,76,1,0,0,0,0,0,0,1,0,0,1,1,1,2,32,1,1,1,1,0,10.0,0,0,0,0,0,1,1,2303.35,0.0,0,1514.88,1,0,0,1,1
0,57,1,3,0,0,0,1,0,0,0,1,1,1,0,10,16,1,0,1,1,0,76.0,1,0,1,1,1,1,1,1522.7,0.0,0,436.32,0,0,1,0,1
0,45,1,3,0,0,0,0,0,0,1,0,0,1,0,8,67,1,1,1,1,0,22.0,1,1,1,1,1,1,3,6717.9,0.0,0,1191.93,0,0,1,0,1
1,43,1,1,0,0,0,0,0,0,0,0,1,1,1,1,72,1,1,1,1,0,13.0,1,1,1,1,1,1,3,8058.55,0.0,0,1147.68,0,0,1,0,1
0,41,0,0,0,0,0,1,0,0,0,1,1,1,1,0,3,1,0,0,1,0,21.0,0,0,0,0,0,1,1,58.85,0.0,0,73.89,1,0,0,1,1
1,22,1,3,0,0,0,1,0,0,1,0,0,0,0,1,23,1,1,0,1,0,21.0,0,0,0,0,0,1,2,538.5,0.0,0,1104.46,0,0,0,1,1
1,62,1,2,0,0,0,1,0,0,1,0,0,0,1,1,72,1,1,1,1,1,18.0,1,1,0,0,0,1,3,5102.35,25.24,0,2042.64,0,0,0,1,1
1,21,1,2,0,0,0,0,0,1,0,0,0,0,0,9,7,0,0,1,0,1,47.0,1,0,1,1,1,1,1,465.7,0.0,0,0.0,0,0,1,0,1
1,49,1,3,0,0,0,1,0,0,1,0,0,1,0,10,8,1,0,1,1,1,57.0,0,0,1,0,0,1,1,475.1,0.0,0,12.48,0,0,0,0,1
1,33,1,4,0,0,0,1,0,0,1,0,0,0,0,9,66,0,0,1,0,1,23.0,0,1,1,1,1,0,3,3364.55,0.0,110,0.0,0,0,1,0,1
1,30,0,0,0,0,0,1,0,0,1,0,0,1,1,0,5,1,0,0,1,0,21.0,0,0,0,0,0,1,1,113.85,0.0,0,171.3,1,0,0,1,1
1,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,49,1,1,1,1,0,11.0,1,0,1,1,1,1,1,5036.3,0.0,0,2172.17,1,0,1,0,1
1,56,1,0,0,0,0,1,0,0,1,0,1,0,0,2,63,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1234.8,0.0,0,2416.68,0,0,0,1,1
0,70,1,1,0,0,0,1,0,0,1,0,1,0,1,1,12,0,0,1,1,1,14.0,0,1,0,0,0,1,1,355.9,0.0,0,0.0,0,0,0,1,1
1,54,1,6,0,0,0,1,0,0,1,0,1,1,0,5,27,1,0,1,1,1,53.0,0,0,0,0,0,1,1,1510.3,0.0,0,977.13,0,0,0,1,1
0,57,0,0,0,0,0,0,0,0,1,1,0,1,1,0,35,1,0,1,1,1,20.0,1,0,0,0,0,1,1,1982.6,0.0,0,1568.35,0,0,0,1,1
0,40,1,2,0,0,0,1,0,0,1,0,1,1,1,7,54,1,1,1,1,1,12.0,1,1,1,1,1,1,1,4524.05,0.0,0,233.82,0,0,1,0,1
1,56,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,2.0,0,0,1,1,1,1,1,95.45,0.0,0,5.59,1,0,1,0,1
1,38,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,1,0,1,1,1,5.0,1,1,1,0,0,1,1,318.1,0.0,0,69.8,0,0,0,0,1
1,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,1,1,1,6.0,0,1,0,1,1,0,2,1231.85,0.0,60,794.01,0,0,0,1,0
1,35,1,2,0,0,0,1,0,0,1,1,0,0,1,1,52,0,0,1,1,1,17.0,1,1,1,0,0,1,3,2554.0,27.01,0,0.0,0,0,0,0,1
0,61,1,3,0,0,0,1,0,0,1,1,0,1,0,8,72,0,0,1,1,1,22.0,1,1,1,1,1,1,3,4684.3,0.0,0,0.0,0,0,1,0,1
1,50,0,0,0,0,0,1,0,0,1,1,0,1,1,0,32,1,0,0,1,0,21.0,0,0,0,0,0,1,3,614.45,9.73,0,477.12,0,0,0,1,1
0,47,1,0,0,0,0,0,0,1,0,0,1,1,1,1,8,1,0,1,1,0,6.0,1,0,1,1,1,1,1,842.9,0.0,0,135.04,1,0,1,0,1
1,35,0,0,0,0,0,1,0,0,1,1,1,0,0,0,41,1,1,1,1,1,30.0,1,0,0,1,1,0,2,2531.8,0.0,140,1539.55,0,0,0,1,0
1,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,21.0,0,0,0,0,0,1,1,86.05,0.0,0,105.05,0,0,0,1,1
0,54,0,1,0,0,0,1,0,0,1,1,1,0,1,0,11,0,0,1,1,1,17.0,0,1,0,0,0,0,2,402.6,0.0,100,0.0,0,0,0,1,1
1,61,0,0,0,0,0,0,1,0,0,1,1,1,1,0,5,1,0,1,1,0,11.0,0,1,1,1,1,1,1,453.4,0.0,0,155.45,1,0,1,0,1
0,62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,1,0,21.0,0,0,0,0,0,1,2,326.65,0.0,0,664.16,0,0,0,1,1
1,80,0,0,0,0,0,0,0,1,0,0,1,1,1,0,71,1,1,1,1,0,9.0,0,1,1,1,0,1,2,7382.85,0.0,0,433.1,0,0,1,0,0
0,23,0,0,0,0,0,1,0,0,1,1,1,1,0,0,11,0,0,1,1,1,59.0,1,1,0,0,0,1,2,422.6,0.0,0,0.0,0,0,0,1,1
0,63,1,0,0,0,0,1,0,0,1,1,1,1,1,1,61,1,1,1,1,0,7.0,0,0,1,1,1,1,1,6010.05,0.0,0,3009.13,1,0,1,0,1
0,50,1,0,0,0,0,1,0,1,0,0,0,0,0,2,71,1,0,1,0,1,6.0,1,1,1,1,1,1,2,6046.1,0.0,0,1637.26,0,0,1,0,1
1,56,0,0,0,0,0,1,0,1,0,0,0,0,1,0,9,1,0,0,1,0,21.0,0,0,0,0,0,1,1,178.8,0.0,0,366.66,0,0,0,1,1
0,63,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,1,0,1,1,1,8.0,0,0,0,0,0,1,1,314.6,0.0,0,234.96,0,0,0,1,1
0,58,0,0,0,0,0,1,0,1,0,0,0,1,1,0,26,1,0,1,1,0,22.0,0,0,1,1,1,0,1,2274.35,0.0,50,990.34,1,0,1,0,1
0,29,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,1,0,1,0,1,30.0,0,0,0,0,0,0,1,322.9,0.0,0,41.88,0,0,0,1,1
1,54,0,0,0,0,0,1,0,1,0,0,1,0,1,0,11,1,0,1,1,0,15.0,1,0,0,1,1,1,1,888.75,0.0,0,336.27,0,0,0,1,0
1,25,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,73.0,0,0,1,0,1,0,1,80.55,0.0,0,43.67,1,1,0,0,0
0,31,1,0,0,0,0,1,0,1,0,0,1,1,0,10,49,1,0,0,1,0,21.0,0,0,0,0,0,1,3,973.35,0.0,0,138.18,0,0,0,1,1
0,25,1,2,0,0,0,0,0,1,0,1,0,0,1,9,3,1,0,1,1,1,51.0,0,0,1,0,0,1,1,168.6,0.0,0,34.41,0,0,0,0,1
0,46,0,0,0,0,0,1,0,0,1,1,0,0,0,0,53,1,0,1,1,0,13.0,1,1,0,1,1,1,3,5424.25,0.0,0,2309.21,0,0,0,1,0
1,28,1,0,0,0,0,0,1,1,0,1,1,1,0,1,23,1,0,1,1,0,27.0,0,1,1,1,1,1,1,2331.3,0.0,0,872.85,1,0,1,0,1
1,63,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,0,1,1,1,9.0,0,0,0,0,0,1,1,89.5,0.0,0,50.98,1,0,0,1,1
1,37,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,9.0,0,0,0,0,0,1,1,48.55,0.0,0,11.35,1,0,0,1,1
1,44,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,21.0,0,0,0,0,0,1,3,121.25,0.0,0,101.61,0,0,0,1,1
0,74,1,0,0,0,0,0,1,1,1,1,1,0,0,1,68,1,1,1,0,1,24.0,0,0,1,1,1,1,1,6851.65,0.0,0,1450.44,1,0,1,0,1
1,44,0,0,0,0,0,1,0,1,0,1,0,0,1,0,8,1,0,1,1,0,10.0,1,0,1,1,1,0,1,740.3,0.0,80,155.92,1,0,1,0,1
0,21,1,0,0,0,0,1,0,1,0,0,0,1,1,9,70,1,1,1,1,0,26.0,1,0,1,1,1,0,2,6982.5,0.0,80,1166.2,0,0,1,0,1
1,62,1,3,0,0,0,1,0,1,0,1,0,1,0,9,39,1,1,1,1,0,75.0,1,0,1,1,1,1,2,3835.55,0.0,0,674.31,0,0,1,0,1
0,43,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,25.0,0,0,0,0,0,1,1,70.1,0.0,0,17.37,1,0,0,1,1
0,40,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,0,1,1,0,7.0,0,1,1,1,1,1,1,315.3,0.0,0,90.54,1,0,1,0,1
1,48,1,0,0,0,0,1,0,1,0,1,1,0,0,8,60,1,1,1,1,0,4.0,1,0,1,1,1,1,2,6157.6,0.0,0,1153.2,0,0,1,0,1
0,55,1,0,0,0,0,1,0,1,0,1,1,0,1,1,5,1,0,1,1,0,10.0,0,0,0,0,0,1,1,330.15,0.0,0,85.4,1,0,0,1,1
1,77,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,1,1,1,1,0,14.0,0,0,0,0,0,1,1,233.7,0.0,0,27.66,1,0,0,1,1
0,41,1,0,0,0,0,0,0,1,0,0,1,1,1,0,55,1,1,1,0,1,13.0,0,1,0,0,0,0,2,3462.1,44.53,150,1945.9,0,0,0,1,1
1,43,0,0,0,0,0,1,0,1,0,1,1,1,0,0,72,0,0,1,1,1,6.0,1,1,1,1,1,1,3,4390.25,0.0,0,0.0,0,0,1,0,1
1,69,1,0,0,0,0,1,0,1,0,1,1,1,1,7,72,1,0,1,1,1,9.0,1,1,1,0,0,0,3,5360.75,0.0,140,379.44,0,0,0,0,1
0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,1,1,1,1,0,22.0,1,0,1,1,1,0,1,4443.45,0.0,130,427.63,1,0,1,0,1
1,38,0,0,0,0,0,0,0,1,0,1,0,1,0,0,60,0,0,1,1,1,25.0,1,0,0,0,0,1,3,2424.5,38.46,0,0.0,0,0,0,1,1
0,43,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,1,0,1,1,0,22.0,0,0,1,1,1,1,1,577.6,0.0,0,15.6,1,0,1,0,1
0,29,1,0,0,0,0,1,0,1,1,0,0,0,0,6,46,1,1,1,1,0,48.0,1,1,1,1,1,1,3,4854.3,0.0,0,92.0,0,0,1,0,1
0,46,0,0,0,0,0,1,0,1,1,0,0,0,1,0,15,1,0,0,1,0,21.0,0,0,0,0,0,1,1,320.45,0.0,0,41.1,0,0,0,1,1
0,33,1,0,0,0,0,0,0,1,0,0,1,1,1,1,58,1,1,1,1,0,28.0,1,1,1,1,1,0,1,5885.4,0.0,100,203.58,1,0,1,0,1
1,60,1,3,0,0,0,0,0,1,0,0,0,0,0,10,23,1,0,0,1,0,21.0,0,0,0,0,0,1,3,426.65,0.0,0,782.92,0,0,0,1,1
0,70,1,0,0,0,0,1,0,0,1,0,0,0,0,1,31,1,0,1,1,0,21.0,1,1,1,1,0,1,1,2911.3,0.0,0,1486.45,1,0,1,0,0
1,54,1,0,0,0,0,1,0,1,1,0,0,1,0,1,11,1,0,1,0,1,6.0,0,0,0,0,0,1,1,521.9,0.0,0,142.45,0,0,0,1,1
0,80,0,0,0,0,0,1,0,1,1,0,0,1,1,0,56,1,1,1,1,0,16.0,1,1,1,0,0,1,3,5706.3,0.0,0,970.48,0,0,0,0,1
0,41,0,3,0,0,0,1,0,1,1,0,1,0,0,0,25,1,0,0,1,0,21.0,0,0,0,0,0,1,1,471.7,0.0,0,321.75,0,0,0,1,1
0,38,0,0,0,0,0,1,0,1,1,0,1,0,1,0,68,0,0,1,1,1,28.0,1,1,1,1,1,0,3,4539.6,0.0,130,0.0,0,0,1,0,1
0,48,0,0,0,0,0,1,0,1,1,0,1,1,0,0,40,1,0,0,1,0,21.0,0,0,0,0,0,1,3,830.25,0.0,0,1041.2,0,0,0,1,1
1,46,0,0,0,0,0,1,0,1,1,0,1,1,1,0,36,1,1,1,1,0,22.0,0,0,0,1,1,1,1,3067.2,0.0,0,887.76,1,0,0,1,0
1,22,0,0,0,0,0,1,0,1,1,1,0,0,0,0,32,1,1,1,1,0,73.0,0,1,1,1,1,1,1,3432.9,0.0,0,886.08,1,0,1,0,1
1,28,1,3,0,0,0,1,0,1,1,1,0,0,1,10,71,1,1,1,1,1,59.0,1,1,1,1,1,1,3,6263.8,0.0,0,717.81,0,0,1,0,1
1,58,1,0,0,0,0,1,0,1,1,1,0,1,0,2,17,1,1,1,1,0,2.0,1,0,1,1,1,1,1,1742.5,0.0,0,171.87,0,0,1,0,1
1,55,1,0,0,0,0,1,0,1,1,1,0,1,1,6,18,1,0,1,1,0,19.0,1,1,0,0,0,1,1,1468.75,0.0,0,572.22,0,0,0,1,1
0,52,0,0,0,0,0,1,0,1,0,0,1,1,1,0,37,1,1,1,1,0,30.0,1,0,0,0,0,0,1,3382.3,0.0,0,434.01,0,0,0,1,1
1,42,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,0,0,1,0,21.0,0,0,0,0,0,1,1,46.35,0.0,0,88.68,0,0,0,1,1
0,56,1,2,0,0,0,1,0,1,1,1,1,0,1,6,28,1,0,1,1,0,24.0,0,0,0,0,0,1,2,1992.2,0.0,0,362.32,0,0,0,1,1
1,34,0,0,0,0,0,0,1,1,1,0,0,1,0,0,9,0,0,1,0,1,19.0,1,0,0,0,0,1,2,373.0,0.0,0,0.0,0,0,0,1,1
0,63,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,24.0,0,0,0,0,0,0,1,50.15,0.0,50,38.33,0,0,0,1,1
1,59,1,0,0,0,0,1,0,1,0,1,1,1,1,1,65,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1414.45,0.0,0,1524.9,0,0,0,1,1
0,62,0,0,0,0,0,1,0,1,1,1,1,1,1,0,3,1,0,1,0,1,27.0,0,0,0,0,0,1,1,122.7,0.0,0,46.77,0,0,0,1,1
0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,8.0,0,0,1,0,0,1,1,34.7,0.0,0,0.0,1,0,0,0,1
1,24,1,0,0,0,0,1,1,0,0,0,0,0,0,3,36,1,0,1,1,0,41.0,0,0,1,1,1,1,1,3366.05,16.56,0,1487.88,0,0,1,0,1
1,21,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23,1,1,1,0,1,69.0,0,1,1,0,1,1,1,1943.2,4.73,0,889.87,1,1,0,0,0
1,21,1,3,0,0,0,1,1,0,0,0,0,1,0,9,22,1,0,1,1,1,82.0,0,1,0,0,1,1,1,1271.8,0.0,0,936.76,0,0,1,1,1
0,56,1,0,0,0,0,1,1,0,0,0,0,1,1,1,72,1,1,1,1,0,18.0,1,1,1,1,1,1,3,7965.95,18.88,0,328.32,0,0,1,0,1
0,31,1,0,0,0,0,1,1,0,0,0,1,0,0,7,17,1,1,1,1,0,9.0,1,0,1,0,0,1,1,1460.65,0.0,0,304.47,1,0,0,0,1
0,20,0,0,0,0,0,1,1,0,0,0,1,0,1,0,3,1,0,1,1,0,73.0,0,1,0,1,1,1,1,272.2,0.0,0,31.8,1,0,0,1,0
1,31,1,0,0,0,0,0,0,1,0,1,0,1,0,1,58,1,0,1,0,1,21.0,1,0,0,0,0,1,2,3563.8,0.0,0,998.76,1,0,0,1,1
1,60,1,0,0,0,0,0,0,0,0,1,1,0,0,1,67,1,0,1,1,1,18.0,1,0,1,1,1,1,3,5398.6,0.0,0,3031.75,0,0,1,0,1
1,72,0,0,0,0,0,1,1,0,0,0,1,1,0,0,34,1,0,1,1,0,12.0,1,0,1,1,0,1,2,3343.15,0.0,0,1190.0,0,0,1,0,0
1,56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,0,1,0,21.0,0,0,0,0,0,1,1,198.7,0.0,0,44.2,0,0,0,1,1
0,42,0,0,0,0,0,1,1,0,0,0,1,1,1,0,69,1,1,1,1,1,28.0,1,1,1,1,1,1,3,5897.4,0.0,0,1274.43,0,0,1,0,1
1,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,1,0,1,19.0,1,0,1,1,1,1,2,2511.55,0.0,0,0.0,0,0,1,0,1
1,64,0,0,0,0,0,0,1,1,1,0,0,1,1,0,20,1,0,1,1,1,29.0,1,0,0,1,1,1,1,1398.6,0.0,0,252.0,0,0,0,1,0
0,61,1,1,0,0,0,1,1,0,0,1,0,0,0,9,46,1,0,0,1,0,21.0,0,0,0,0,0,1,3,967.85,0.0,0,2185.0,0,0,0,1,1
0,28,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,1,0,1,1,0,41.0,0,0,0,0,0,1,1,139.4,0.0,0,19.58,1,0,0,1,1
0,76,1,2,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,30.0,0,0,0,0,0,1,1,70.45,0.0,0,15.28,1,0,0,1,1
0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,7,72,1,1,1,1,0,7.0,1,0,1,1,1,1,3,7589.8,0.0,0,473.76,0,0,1,0,1
1,28,1,3,0,0,0,0,1,1,0,1,1,1,1,0,70,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1790.15,0.0,0,85.4,0,0,0,1,1
0,34,0,0,0,0,0,1,0,0,1,1,1,0,1,0,2,1,0,0,1,0,21.0,0,0,0,0,0,1,1,44.4,0.0,0,99.82,0,0,0,1,1
1,25,0,3,0,0,0,1,1,0,0,1,0,1,1,0,23,1,0,1,1,1,47.0,0,1,0,0,1,1,1,1284.2,0.0,0,36.34,0,0,1,1,1
1,58,1,0,0,0,0,0,1,1,1,0,0,1,0,4,36,1,1,1,1,0,12.0,0,0,1,1,1,1,1,3474.2,0.0,0,1460.88,0,0,1,0,1
1,70,1,0,0,0,0,1,1,0,0,1,1,0,0,0,59,1,1,1,1,0,15.0,0,0,1,1,0,1,1,5574.75,8.13,0,636.02,1,0,1,0,0
1,24,0,0,0,0,0,1,1,0,0,1,1,0,1,0,67,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1430.95,0.0,0,3169.77,0,0,0,1,1
1,22,1,3,0,0,0,0,0,1,0,1,0,1,0,4,72,1,1,1,1,0,59.0,1,0,1,1,1,0,3,7542.25,0.0,10,599.76,0,0,1,0,1
0,22,0,0,0,0,0,1,1,0,0,1,1,1,0,0,37,1,1,1,1,0,59.0,1,0,1,1,1,1,1,3545.35,0.0,0,889.48,1,0,1,0,1
0,36,1,1,0,0,0,1,1,0,0,1,1,1,1,4,72,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1709.1,0.0,0,1480.32,0,0,0,1,1
1,23,1,0,0,0,0,1,1,0,0,1,0,0,0,10,72,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1421.9,0.0,0,2013.84,0,0,0,1,1
1,21,0,2,0,0,0,1,1,0,1,0,0,0,0,0,3,1,1,1,1,0,71.0,0,0,0,0,1,1,1,229.55,8.74,0,43.8,1,0,1,1,1
0,75,1,0,0,0,0,0,0,1,0,1,1,0,0,0,54,1,1,1,1,0,8.0,0,0,1,1,1,1,2,5373.1,0.0,0,1808.46,1,0,1,0,1
1,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1,60,1,1,1,1,0,16.0,1,0,1,0,0,1,1,5742.9,0.0,0,2113.2,1,0,0,0,1
0,35,1,0,0,0,0,1,1,0,1,0,0,0,1,8,58,1,1,1,1,0,18.0,1,0,1,1,1,1,2,6526.65,0.0,0,2201.1,0,0,1,0,1
0,64,1,0,0,0,0,1,0,1,0,0,0,1,1,1,31,1,0,1,1,0,9.0,0,0,0,1,1,1,1,2674.15,11.37,0,372.93,0,0,0,1,0
0,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,1,1,1,1,29.0,0,0,1,0,0,0,1,170.5,0.0,70,60.3,0,0,0,0,1
1,20,0,0,0,0,0,1,1,0,1,0,0,1,0,0,55,1,0,1,1,1,48.0,1,1,0,0,0,1,3,3175.85,0.0,0,675.4,0,0,0,1,1
0,58,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,30.0,0,0,0,0,0,1,1,44.4,0.0,0,26.53,1,0,0,1,1
1,44,1,0,0,0,0,1,1,0,1,0,0,1,1,1,49,1,0,1,1,0,23.0,0,0,1,0,0,1,1,4297.95,0.0,0,696.29,0,0,0,0,1
1,40,0,0,0,0,0,0,0,1,0,0,1,1,1,0,8,0,0,1,1,1,16.0,0,0,0,0,0,1,1,215.2,0.0,0,0.0,1,0,0,1,1
0,72,0,0,0,0,0,0,0,1,0,1,1,0,0,0,39,1,1,1,1,0,13.0,1,0,1,1,0,1,3,4036.0,0.0,0,391.17,0,0,1,0,0
1,43,1,0,0,0,0,0,0,1,0,1,0,1,0,9,66,1,1,1,1,1,15.0,1,0,0,0,0,1,3,4428.45,0.0,0,2488.86,0,0,0,1,1
0,23,1,0,0,0,0,0,1,0,0,0,0,0,1,7,15,1,0,0,1,0,21.0,0,0,0,0,0,1,2,295.95,0.0,0,519.45,0,0,0,1,1
0,34,1,0,0,0,0,0,0,1,0,0,1,1,1,1,51,1,1,1,1,0,23.0,1,0,1,1,1,0,2,4947.55,0.0,130,2433.72,0,0,1,0,1
1,74,0,0,0,0,0,1,0,0,1,1,1,1,1,0,9,1,0,1,1,1,12.0,0,1,0,0,0,1,3,447.9,0.0,0,63.99,0,0,0,1,1
0,54,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.9,0.0,0,15.51,1,0,0,1,1
1,29,0,0,0,0,0,1,1,0,1,0,1,0,1,0,25,1,0,0,1,0,21.0,0,0,0,0,0,1,2,516.3,0.0,0,89.5,0,0,0,1,1
1,56,1,0,0,0,0,1,1,0,1,0,1,1,0,9,22,1,0,1,1,0,18.0,1,0,1,0,0,1,1,1850.65,0.0,0,1070.96,0,0,0,0,1
1,40,0,0,0,0,0,1,1,0,1,0,1,1,1,0,15,1,1,1,1,1,28.0,0,0,0,0,0,1,1,749.25,0.0,0,176.25,0,0,0,1,1
0,37,1,0,0,0,0,1,1,0,0,0,0,0,1,1,28,1,0,1,1,0,13.0,0,0,1,1,1,1,2,2598.95,0.0,0,512.68,1,0,1,0,1
1,47,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,1,0,1,1,0,10.0,0,0,1,1,1,1,1,237.65,0.0,0,16.17,0,0,1,0,1
0,34,1,0,0,0,0,0,0,1,0,0,0,0,0,3,47,1,1,1,1,0,14.0,1,0,1,1,1,1,1,4707.1,0.0,0,1793.05,0,0,1,0,1
0,21,0,0,0,0,0,1,0,1,0,0,0,1,1,0,67,1,1,1,1,1,41.0,1,1,1,1,1,1,3,5714.2,1.31,0,583.57,0,0,1,0,1
0,78,0,0,0,0,0,0,1,1,0,1,1,1,1,0,18,1,0,1,1,0,18.0,0,0,0,0,0,0,1,1294.6,0.0,20,379.62,0,0,0,1,1
1,47,1,0,0,0,0,1,1,0,1,1,0,0,0,1,62,1,0,1,0,1,15.0,1,1,0,0,0,1,3,3753.2,0.0,0,2089.4,0,0,0,1,1
0,51,0,0,0,0,0,1,1,0,1,1,0,0,1,0,41,1,1,1,1,1,12.0,1,0,1,1,1,1,2,3263.9,0.0,0,252.56,0,0,1,0,1
0,64,0,0,0,0,0,1,1,0,1,1,0,1,0,0,44,1,1,1,1,1,22.0,0,0,0,0,0,1,1,2139.1,0.0,0,810.48,0,0,0,1,1
0,59,0,0,0,0,0,1,1,0,1,1,0,1,1,0,53,1,0,1,1,0,6.0,1,1,0,1,1,1,2,5042.75,0.0,0,1795.64,0,0,0,1,0
1,44,1,0,0,0,0,1,1,0,1,1,1,0,0,4,48,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1036.0,0.0,0,1586.88,0,0,0,1,1
0,79,1,0,0,0,0,1,1,0,1,1,1,0,1,2,54,1,1,1,1,0,12.0,1,1,1,1,0,1,2,6431.05,0.0,0,2360.34,0,0,1,0,0
0,28,1,0,0,0,0,1,1,0,1,1,1,1,0,3,48,0,0,1,0,1,58.0,1,0,0,1,1,0,1,2145.0,0.0,140,0.0,1,0,0,1,0
1,39,0,0,0,0,0,1,1,0,1,1,1,1,1,0,24,1,1,1,1,0,6.0,0,0,1,1,1,1,1,2404.85,0.0,0,616.32,0,0,1,0,1
1,32,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33,1,0,1,1,0,27.0,0,1,0,0,0,1,3,2651.1,0.0,0,1150.05,0,0,0,1,1
1,58,1,0,0,0,0,1,1,1,0,0,0,0,1,1,66,1,1,1,1,1,21.0,0,1,1,1,1,1,3,5538.35,0.0,0,2828.1,0,0,1,0,1
0,61,1,2,0,0,0,1,1,1,0,0,0,1,0,3,3,1,0,1,1,0,19.0,0,0,0,0,0,1,1,200.2,33.8,0,5.01,0,0,0,1,1
0,58,0,0,0,0,0,1,1,1,0,0,0,1,1,0,13,0,0,1,0,1,13.0,1,1,0,0,0,0,3,450.4,0.0,100,0.0,0,0,0,1,1
1,19,1,0,0,0,0,0,1,1,0,1,1,0,0,1,63,1,1,1,1,1,69.0,1,0,1,1,1,1,3,5435.0,0.0,0,847.35,0,0,1,0,1
0,45,1,0,0,0,0,1,1,1,0,0,1,0,0,0,23,1,0,1,1,0,28.0,1,1,0,0,0,1,1,1900.25,0.0,0,892.63,1,0,0,1,1
1,26,0,1,0,0,0,1,1,1,0,0,1,0,1,0,52,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1334.5,0.0,0,1202.24,0,0,0,1,1
