Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Internet Type_2,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Customer Status
33.0,4.0,9.0,66.0,23.0,3364.55,0.0,110.0,0.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,3,0
30.0,0.0,0.0,5.0,36.0,113.85,0.0,0.0,171.3,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
38.0,1.0,0.0,49.0,11.0,5036.3,0.0,0.0,2172.17,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
56.0,0.0,2.0,63.0,24.2,1234.8,0.0,0.0,2416.68,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
70.0,1.0,1.0,12.0,14.0,355.9,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0
54.0,6.0,5.0,27.0,53.0,1510.3,0.0,0.0,977.13,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
57.0,0.0,0.0,35.0,20.0,1982.6,0.0,0.0,1568.35,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0
40.0,2.0,7.0,54.0,12.0,4524.05,0.0,0.0,233.82,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
56.0,0.0,0.0,1.0,2.0,95.45,0.0,0.0,5.59,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
38.0,0.0,0.0,5.0,5.0,318.1,0.0,0.0,69.8,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
61.0,0.0,0.0,19.0,6.0,1231.85,0.0,60.0,794.01,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,2,0
35.0,2.0,1.0,52.0,17.0,2554.0,27.01,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,3,0
61.0,3.0,8.0,72.0,22.0,4684.3,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,3,0
50.0,0.0,0.0,32.0,17.6,614.45,9.73,0.0,477.12,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
47.0,0.0,1.0,8.0,6.0,842.9,0.0,0.0,135.04,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
35.0,0.0,0.0,41.0,30.0,2531.8,0.0,140.0,1539.55,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,2,0
32.0,0.0,0.0,5.0,24.8,86.05,0.0,0.0,105.05,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
54.0,1.0,0.0,11.0,17.0,402.6,0.0,100.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0
61.0,0.0,0.0,5.0,11.0,453.4,0.0,0.0,155.45,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1
62.0,0.0,0.0,16.0,18.6,326.65,0.0,0.0,664.16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
80.0,0.0,0.0,71.0,9.0,7382.85,0.0,0.0,433.1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,2,0
50.0,0.0,2.0,71.0,6.0,6046.1,0.0,0.0,1637.26,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,2,0
56.0,0.0,0.0,9.0,23.0,178.8,0.0,0.0,366.66,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,6.0,8.0,314.6,0.0,0.0,234.96,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
58.0,0.0,0.0,26.0,22.0,2274.35,0.0,50.0,990.34,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1
29.0,0.0,0.0,6.0,30.0,322.9,0.0,0.0,41.88,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
54.0,0.0,0.0,11.0,15.0,888.75,0.0,0.0,336.27,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0
31.0,0.0,10.0,49.0,19.8,973.35,0.0,0.0,138.18,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
25.0,2.0,9.0,3.0,51.0,168.6,0.0,0.0,34.41,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0
46.0,0.0,0.0,53.0,13.0,5424.25,0.0,0.0,2309.21,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,3,0
28.0,0.0,1.0,23.0,27.0,2331.3,0.0,0.0,872.85,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1
63.0,0.0,0.0,2.0,9.0,89.5,0.0,0.0,50.98,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1
37.0,0.0,0.0,1.0,9.0,48.55,0.0,0.0,11.35,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
44.0,1.0,0.0,3.0,28.2,121.25,0.0,0.0,101.61,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
74.0,0.0,1.0,68.0,24.0,6851.65,0.0,0.0,1450.44,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1
44.0,0.0,0.0,8.0,10.0,740.3,0.0,80.0,155.92,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
21.0,0.0,9.0,70.0,26.0,6982.5,0.0,80.0,1166.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,2,0
43.0,0.0,0.0,1.0,25.0,70.1,0.0,0.0,17.37,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
40.0,0.0,0.0,3.0,7.0,315.3,0.0,0.0,90.54,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1
48.0,0.0,8.0,60.0,4.0,6157.6,0.0,0.0,1153.2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
55.0,0.0,1.0,5.0,10.0,330.15,0.0,0.0,85.4,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
77.0,0.0,0.0,3.0,14.0,233.7,0.0,0.0,27.66,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
41.0,0.0,0.0,55.0,13.0,3462.1,44.53,150.0,1945.9,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,2,0
43.0,0.0,0.0,72.0,6.0,4390.25,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0
69.0,0.0,7.0,72.0,9.0,5360.75,0.0,140.0,379.44,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,3,0
63.0,0.0,0.0,41.0,22.0,4443.45,0.0,130.0,427.63,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1
38.0,0.0,0.0,60.0,25.0,2424.5,38.46,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,3,0
43.0,0.0,0.0,6.0,22.0,577.6,0.0,0.0,15.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1
29.0,0.0,6.0,46.0,48.0,4854.3,0.0,0.0,92.0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,0
46.0,0.0,0.0,15.0,20.6,320.45,0.0,0.0,41.1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,0.0,1.0,58.0,28.0,5885.4,0.0,100.0,203.58,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1
60.0,3.0,10.0,23.0,19.4,426.65,0.0,0.0,782.92,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
70.0,0.0,1.0,31.0,21.0,2911.3,0.0,0.0,1486.45,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
54.0,0.0,1.0,11.0,6.0,521.9,0.0,0.0,142.45,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
80.0,0.0,0.0,56.0,16.0,5706.3,0.0,0.0,970.48,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,3,0
41.0,3.0,0.0,25.0,17.0,471.7,0.0,0.0,321.75,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,0.0,0.0,68.0,28.0,4539.6,0.0,130.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,3,0
48.0,0.0,0.0,40.0,9.4,830.25,0.0,0.0,1041.2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
46.0,0.0,0.0,36.0,22.0,3067.2,0.0,0.0,887.76,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
58.0,0.0,2.0,17.0,2.0,1742.5,0.0,0.0,171.87,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
55.0,0.0,6.0,18.0,19.0,1468.75,0.0,0.0,572.22,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
52.0,0.0,0.0,37.0,30.0,3382.3,0.0,0.0,434.01,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
42.0,0.0,0.0,2.0,18.4,46.35,0.0,0.0,88.68,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
56.0,2.0,6.0,28.0,24.0,1992.2,0.0,0.0,362.32,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0
34.0,0.0,0.0,9.0,19.0,373.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2,0
63.0,0.0,0.0,1.0,24.0,50.15,0.0,50.0,38.33,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
59.0,0.0,1.0,65.0,23.6,1414.45,0.0,0.0,1524.9,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
62.0,0.0,0.0,3.0,27.0,122.7,0.0,0.0,46.77,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
31.0,0.0,0.0,1.0,8.0,34.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1
24.0,0.0,3.0,36.0,41.0,3366.05,16.56,0.0,1487.88,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
56.0,0.0,1.0,72.0,18.0,7965.95,18.88,0.0,328.32,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,0
31.0,0.0,7.0,17.0,9.0,1460.65,0.0,0.0,304.47,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
31.0,0.0,1.0,58.0,21.0,3563.8,0.0,0.0,998.76,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,1
72.0,0.0,0.0,34.0,12.0,3343.15,0.0,0.0,1190.0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,2,0
56.0,0.0,0.0,10.0,18.8,198.7,0.0,0.0,44.2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
42.0,0.0,0.0,69.0,28.0,5897.4,0.0,0.0,1274.43,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,3,0
38.0,0.0,0.0,40.0,19.0,2511.55,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,2,0
64.0,0.0,0.0,20.0,29.0,1398.6,0.0,0.0,252.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0
61.0,1.0,9.0,46.0,24.0,967.85,0.0,0.0,2185.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
28.0,0.0,1.0,2.0,41.0,139.4,0.0,0.0,19.58,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
76.0,2.0,1.0,1.0,30.0,70.45,0.0,0.0,15.28,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
44.0,0.0,7.0,72.0,7.0,7589.8,0.0,0.0,473.76,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,3,0
28.0,3.0,0.0,70.0,28.0,1790.15,0.0,0.0,85.4,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
34.0,0.0,0.0,2.0,21.6,44.4,0.0,0.0,99.82,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
25.0,3.0,0.0,23.0,47.0,1284.2,0.0,0.0,36.34,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0
58.0,0.0,4.0,36.0,12.0,3474.2,0.0,0.0,1460.88,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
70.0,0.0,0.0,59.0,15.0,5574.75,8.13,0.0,636.02,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
36.0,1.0,4.0,72.0,17.0,1709.1,0.0,0.0,1480.32,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
23.0,0.0,10.0,72.0,23.4,1421.9,0.0,0.0,2013.84,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
75.0,0.0,0.0,54.0,8.0,5373.1,0.0,0.0,1808.46,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,2,1
59.0,0.0,1.0,60.0,16.0,5742.9,0.0,0.0,2113.2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
35.0,0.0,8.0,58.0,18.0,6526.65,0.0,0.0,2201.1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0
64.0,0.0,1.0,31.0,9.0,2674.15,11.37,0.0,372.93,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0
62.0,0.0,0.0,3.0,29.0,170.5,0.0,70.0,60.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
20.0,0.0,0.0,55.0,48.0,3175.85,0.0,0.0,675.4,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,3,0
58.0,0.0,0.0,1.0,30.0,44.4,0.0,0.0,26.53,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
44.0,0.0,1.0,49.0,23.0,4297.95,0.0,0.0,696.29,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0
40.0,0.0,0.0,8.0,16.0,215.2,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
72.0,0.0,0.0,39.0,13.0,4036.0,0.0,0.0,391.17,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,3,0
43.0,0.0,9.0,66.0,15.0,4428.45,0.0,0.0,2488.86,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,3,0
23.0,0.0,7.0,15.0,24.6,295.95,0.0,0.0,519.45,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
34.0,0.0,1.0,51.0,23.0,4947.55,0.0,130.0,2433.72,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,2,0
74.0,0.0,0.0,9.0,12.0,447.9,0.0,0.0,63.99,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,3,0
54.0,0.0,0.0,1.0,23.2,20.9,0.0,0.0,15.51,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
29.0,0.0,0.0,25.0,29.4,516.3,0.0,0.0,89.5,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
56.0,0.0,9.0,22.0,18.0,1850.65,0.0,0.0,1070.96,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
40.0,0.0,0.0,15.0,28.0,749.25,0.0,0.0,176.25,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
37.0,0.0,1.0,28.0,13.0,2598.95,0.0,0.0,512.68,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1
47.0,0.0,0.0,3.0,10.0,237.65,0.0,0.0,16.17,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
34.0,0.0,3.0,47.0,14.0,4707.1,0.0,0.0,1793.05,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
21.0,0.0,0.0,67.0,41.0,5714.2,1.31,0.0,583.57,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,3,0
78.0,0.0,0.0,18.0,18.0,1294.6,0.0,20.0,379.62,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
47.0,0.0,1.0,62.0,15.0,3753.2,0.0,0.0,2089.4,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,0
51.0,0.0,0.0,41.0,12.0,3263.9,0.0,0.0,252.56,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,0
64.0,0.0,0.0,44.0,22.0,2139.1,0.0,0.0,810.48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
59.0,0.0,0.0,53.0,6.0,5042.75,0.0,0.0,1795.64,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,2,0
44.0,0.0,4.0,48.0,23.4,1036.0,0.0,0.0,1586.88,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
79.0,0.0,2.0,54.0,12.0,6431.05,0.0,0.0,2360.34,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,2,0
39.0,0.0,0.0,24.0,6.0,2404.85,0.0,0.0,616.32,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
32.0,0.0,0.0,33.0,27.0,2651.1,0.0,0.0,1150.05,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,3,0
58.0,0.0,1.0,66.0,21.0,5538.35,0.0,0.0,2828.1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,3,0
61.0,2.0,3.0,3.0,19.0,200.2,33.8,0.0,5.01,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
58.0,0.0,0.0,13.0,13.0,450.4,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,0
45.0,0.0,0.0,23.0,28.0,1900.25,0.0,0.0,892.63,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1
26.0,1.0,0.0,52.0,17.8,1334.5,0.0,0.0,1202.24,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
23.0,0.0,0.0,3.0,43.2,67.1,0.0,0.0,49.17,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,2.0,10.0,72.0,34.6,1460.85,0.0,0.0,1020.24,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
62.0,0.0,0.0,29.0,19.0,2807.1,0.0,0.0,1397.8,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
70.0,0.0,8.0,62.0,18.0,6312.9,0.0,0.0,1409.88,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
34.0,0.0,1.0,41.0,29.0,3001.2,0.0,0.0,652.31,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1
47.0,0.0,0.0,43.0,25.0,3365.85,0.0,0.0,2112.59,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
63.0,1.0,0.0,26.0,19.0,2715.3,0.0,0.0,64.48,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,3,0
58.0,0.0,9.0,19.0,23.0,1743.05,0.0,0.0,202.92,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
74.0,0.0,0.0,45.0,15.0,4735.35,0.0,0.0,1535.4,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,2,0
43.0,0.0,0.0,32.0,12.0,2010.95,0.0,0.0,496.64,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,2,0
23.0,0.0,0.0,41.0,23.4,996.45,0.0,0.0,1689.61,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
52.0,2.0,4.0,65.0,20.8,1715.1,0.0,0.0,2372.5,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
37.0,1.0,0.0,55.0,27.0,5238.9,0.0,0.0,2698.3,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1
48.0,2.0,2.0,11.0,21.6,225.75,0.0,0.0,448.36,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
58.0,0.0,0.0,49.0,13.0,3721.9,0.0,0.0,367.99,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3,0
49.0,0.0,1.0,61.0,28.0,5943.65,0.0,0.0,924.15,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0
49.0,2.0,5.0,25.0,18.8,477.6,0.0,0.0,477.25,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
41.0,0.0,0.0,1.0,27.0,69.5,0.0,0.0,8.31,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
61.0,3.0,0.0,23.0,53.0,1119.35,0.0,0.0,594.55,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0
28.0,0.0,0.0,21.0,42.0,1558.7,0.0,0.0,599.34,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
39.0,0.0,0.0,1.0,26.0,79.7,0.0,0.0,33.88,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
78.0,0.0,1.0,5.0,14.0,343.95,0.0,20.0,33.3,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1
61.0,0.0,10.0,24.0,30.0,1712.9,0.0,0.0,788.64,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,2,0
72.0,0.0,0.0,27.0,11.0,2467.75,0.0,0.0,457.38,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1
41.0,0.0,7.0,70.0,19.2,1397.65,0.0,0.0,819.7,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
78.0,0.0,0.0,5.0,9.0,349.65,0.0,0.0,211.65,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
